3.79903,-19.7147
0.826465,-18.7147
-2.67303,-17.7147
-1.67303,-16.7147
-0.673025,-15.7147
0.288366,-14.7147
1.28837,-13.7147
-3.4468,-12.7147
-2.4468,-11.7147
-1.4468,-10.7147
-0.446799,-12.9778
-1.44714,-11.9778
-6.21559,-10.9778
-5.21559,-9.97783
-4.21559,-8.97783
-3.21559,-10.7267
-2.21559,-11.4291
-6.19942,-10.4291
-20.3767,-9.42908
-19.3767,-12.5216
-18.3767,-11.5216
-17.3767,-10.5216
-16.3767,-12.002
-15.3767,-11.002
-14.3767,-10.002
-13.3767,-9.00199
-12.3767,-8.00199
-11.3767,-7.00199
-10.3767,-6.00199
-9.37666,-10.1312
-8.37666,-9.13115
-7.37666,-8.13115
-6.37666,-7.13115
-5.37666,-7.16985
-4.37666,-12.645
-3.37666,-11.645
-2.37666,-10.645
-7.29402,-9.64502
-6.29402,-8.64502
-5.29402,-7.64502
-4.29402,-6.64502
-3.29402,-5.77602
-2.29402,-16.2495
-1.29402,-15.2495
-0.294017,-14.2495
0.705983,-13.2495
1.70598,-12.2495
-2.84824,-11.2495
-1.84824,-12.6247
-0.848236,-11.6247
0.151764,-10.6247
-12.1463,-9.62469
-11.1463,-8.62469
-10.1463,-8.07838
-9.14627,-13.3499
-8.14627,-14.5257
-7.14627,-13.5257
-14.9832,-12.5257
-13.9832,-11.5257
-15.5159,-10.5257
-14.5159,-12.2859
-13.5159,-11.2859
-12.5159,-10.2859
-11.5159,-9.28591
-10.5159,-8.28591
-9.51589,-8.32883
-8.51589,-9.78828
-7.51589,-15.9708
-17.3586,-14.9708
-16.3586,-13.9708
-15.3586,-12.9708
-14.3586,-11.9708
-13.3586,-10.9708
-12.3586,-9.97075
-11.3586,-8.97075
-10.3586,-7.97075
-9.35855,-12.6244
-8.35855,-11.6244
-7.35855,-10.6244
-6.35855,-9.62439
-5.35855,-8.62439
-13.409,-7.62439
-12.409,-6.62439
-11.409,-19.0594
-10.409,-18.0594
-9.40904,-17.0594
-8.40904,-16.0594
-7.40904,-15.0594
-6.40904,-14.0594
-5.40904,-13.0594
-4.40904,-12.0594
-8.31462,-11.0594
-7.31462,-12.2528
-6.31462,-11.2528
-5.31462,-10.2528
-4.31462,-11.937
-4.42459,-10.937
-15.0201,-9.93701
-14.0201,-9.36209
-13.0201,-8.36209
-12.0201,-8.19012
-11.0201,-7.19012
-10.0201,-6.19012
-9.02005,-7.55771
-8.02005,-10.2719
-7.02005,-13.6232
-6.02005,-12.6232
-5.02005,-11.6232
-4.02005,-10.6232
-3.8947,-9.62324
-2.8947,-8.75966
-9.09474,-7.75966
-8.09474,-7.08839
-7.09474,-10.8663
-6.09474,-9.86634
-5.09474,-11.4419
-4.09474,-10.875
-3.09474,-9.87498
-2.09474,-8.87498
-16.8607,-7.87498
-15.8607,-7.74709
-14.8607,-8.31384
-13.8607,-17.5778
-12.8607,-16.5778
-11.8607,-15.5778
-10.8607,-14.5778
-9.86065,-13.5778
-8.86065,-12.5778
-7.86065,-11.5778
-6.86065,-10.5778
-5.86065,-9.57775
-4.86065,-8.57775
-5.16638,-7.57775
-4.16638,-10.0227
-5.22024,-9.02268
-5.37639,-8.02268
-4.37639,-15.9562
-3.37639,-14.9562
-5.40416,-13.9562
-4.40416,-12.9562
-3.40416,-11.9562
-8.20624,-10.9562
-7.20624,-11.718
-6.20624,-10.718
-5.20624,-13.2951
-4.20624,-12.2951
-3.20624,-11.2951
-2.20624,-10.2951
-1.20624,-9.29506
-3.56009,-8.29506
-5.38802,-7.29506
-4.38802,-14.6769
-3.38802,-13.6769
-6.76279,-12.6769
-5.76279,-11.6769
-8.16282,-10.6769
-7.16282,-9.67688
-6.16282,-8.67688
-5.16282,-7.67688
-4.16282,-6.67688
-3.16282,-12.9092
-2.16282,-11.9092
-1.16282,-10.9092
-0.162816,-9.90918
-11.904,-8.90918
-10.904,-9.9217
-9.90404,-12.5893
-8.90404,-11.5893
-7.90404,-10.5893
-6.90404,-10.0245
-5.90404,-10.2615
-4.90404,-10.6297
-4.09377,-9.62975
-3.09377,-8.62975
-2.09377,-7.62975
-1.09377,-6.62975
-11.0837,-5.62975
-10.0837,-4.62975
-9.08375,-9.81782
-8.08375,-8.81782
-7.08375,-7.81782
-6.08375,-8.18849
-10.144,-7.18849
-9.14399,-6.25493
-8.14399,-16.8559
-7.14399,-15.8559
-13.8152,-14.8559
-12.8152,-13.8559
-11.8152,-12.8559
-10.8152,-11.8559
-9.81519,-10.8559
-8.81519,-9.85595
-7.81519,-10.6246
-6.81519,-9.62461
-5.81519,-8.62461
-4.81519,-7.62461
-3.81519,-12.9986
-2.81519,-11.9986
-13.6092,-10.9986
-20.1183,-9.99862
