-15.6842,9.60112
-17.5969,-1.41316
-16.5969,-0.413156
-15.5969,0.586844
-15.7149,1.58684
-14.7149,2.58684
-16.7837,3.58684
-16.2181,4.58684
-18.9278,5.58684
-17.9278,5.65442
-16.9278,6.65442
-16.8913,7.65442
-15.8913,7.11781
-14.8913,1.84753
-19.8918,2.84753
-22.3697,3.84753
-21.3697,2.83339
-20.3697,3.83339
-19.3697,4.12194
-18.3697,5.12194
-17.3697,4.81157
-16.3697,5.81157
-15.3697,6.81157
-14.3697,7.81157
-20.8074,8.81157
-19.8074,9.81157
-18.8074,10.8116
-17.8074,5.51418
-19.2867,6.51418
-18.2867,7.47507
-17.2867,6.37434
-17.7911,7.37434
-16.7911,8.37434
-15.7911,9.09745
-14.7911,6.30757
-13.7911,7.30757
-12.7911,2.65267
-22.059,3.65267
-21.059,4.65267
-20.059,5.65267
-19.059,6.65267
-18.059,7.65267
-17.059,5.73074
-16.059,6.73074
-20.2943,7.73074
-19.2943,8.73074
-18.2943,9.73074
-17.2943,9.64564
-16.2943,7.12025
-15.2943,8.12025
-14.2943,9.12025
-15.5735,10.1203
-14.5735,9.31025
-19.578,10.3103
-18.578,6.35156
-17.578,7.35156
-16.578,8.35156
-15.578,4.27209
-15.2563,5.27209
-14.2563,5.2579
-13.2563,6.2579
-18.438,7.2579
-17.438,5.91331
-19.4034,6.91331
-18.4034,7.91331
-17.4034,8.91331
-16.4034,2.89638
-15.4034,3.89638
-14.4034,4.89638
-14.3441,5.89638
-13.3441,6.89638
-19.1314,7.89638
-18.1314,8.89638
-17.1314,9.69272
-18.2591,10.6927
-17.2591,8.45813
-16.2591,5.21452
-19.369,6.21452
-18.369,7.21452
-17.369,8.21452
-16.369,5.25021
-15.369,6.25021
-14.369,7.25021
-13.369,8.25021
-13.06,6.90829
-23.0132,7.90829
-22.0132,8.90829
-21.0132,5.12303
-20.0132,6.12303
-19.0132,6.82751
-18.0132,7.45359
-17.0132,4.08639
-16.0132,5.08639
-15.3447,6.08639
-14.3447,7.08639
-19.6205,6.47864
-18.6205,7.47864
-17.6205,3.45975
-19.9741,2.7302
-18.9741,3.7302
-17.9741,4.7302
-18.2162,5.7302
-18.4025,6.7302
-17.4025,7.7302
-16.4025,7.77692
-15.4025,8.77692
-14.4025,4.12541
-13.4025,5.12541
-16.306,6.12541
-23.3073,7.12541
-22.3073,6.57931
-21.3073,7.57931
-20.3073,8.57931
-19.3073,6.91197
-18.3073,5.10731
-17.3073,3.0794
-16.6636,4.0794
-18.7625,5.0794
-17.7625,6.0794
-16.7625,7.0794
-15.7625,4.38372
-15.715,5.38372
-21.2898,6.38372
-20.2898,7.38372
-19.2898,8.38372
-18.2898,9.38372
-17.2898,5.9706
-16.2979,6.9706
-15.2979,6.31306
-14.2979,2.31875
-13.2979,3.31875
-12.2979,4.31875
-11.2979,5.31875
-21.6507,6.31875
-20.6507,7.31875
-19.6507,8.31875
-18.6507,4.56908
-17.6507,5.56908
-16.6507,6.56908
-20.942,7.56908
-19.942,8.56908
-18.942,6.23905
-17.942,0.258386
-16.942,1.25839
-16.2243,2.25839
-15.2243,3.00471
-14.2243,3.98989
-13.2243,4.98989
-12.2243,5.98989
-23.1629,6.98989
-22.1629,2.32838
-21.1629,3.32838
-20.1629,3.86572
-19.1629,4.86572
-18.1629,5.86572
-17.1629,6.86572
-16.1629,6.82192
-15.1629,7.82192
-14.9026,8.82192
-16.3051,4.67539
-15.3051,5.13732
-14.3051,6.13732
-13.3051,5.12379
-12.3051,6.12379
-11.3051,7.12379
-18.7118,8.12379
-17.7118,7.89862
-16.7118,8.60964
-15.7118,4.1716
-16.6018,1.44565
-15.6018,2.44565
-15.1012,3.44565
-14.1012,2.13639
-13.1012,3.13639
-12.1012,4.13639
-18.4823,5.13639
-20.4445,6.13639
-19.4445,7.13639
-18.4445,8.13639
-17.4445,4.33674
-16.4445,5.33674
-15.4445,6.33674
-19.3781,7.33674
-18.3781,3.66609
-17.3781,2.05349
-16.3781,1.37382
-15.3781,0.701263
-17.0786,1.70126
-16.0786,2.70126
-15.0786,3.70126
-14.0786,2.73335
-13.0786,3.73335
-12.0786,4.73335
-11.0786,5.73335
-10.0786,6.73335
-14.877,7.73335
-21.0376,8.73335
-20.0376,3.06574
-19.0376,1.59821
-18.0376,2.59821
