-28.0239,21.7597
-27.0239,3.21154
-26.0239,-6.15527
-25.0239,-5.15527
-24.0239,-4.15527
-23.0239,-3.15527
-22.0239,-2.15527
-21.0239,-1.15527
-20.0239,-0.155274
-19.0239,0.844726
-18.0239,1.84473
-20.15,2.84473
-19.15,3.84473
-18.15,3.48181
-17.3845,4.48181
-16.3845,5.48181
-15.3845,6.48181
-20.2702,7.48181
-19.7959,4.99606
-18.7959,5.99606
-17.7959,3.19715
-16.7959,4.19715
-21.4663,5.19715
-20.4663,6.19715
-19.4663,7.19715
-19.4324,5.99578
-18.4324,6.99578
-17.4324,7.99578
-16.4324,8.99578
-15.4324,9.99578
-14.4324,10.9958
-13.4324,5.93134
-20.7177,6.93134
-19.7177,7.93134
-18.7177,8.93134
-21.6641,9.93134
-20.6641,10.9313
-19.6641,11.9313
-18.6641,4.37864
-22.6379,5.37864
-21.6379,6.37864
-20.6379,7.37864
-19.6379,8.37864
-18.6379,9.37864
-17.6379,8.15383
-16.6379,9.15383
-15.6379,9.19406
-14.6379,10.1941
-17.2371,10.2526
-16.2371,5.58392
-15.2371,6.52983
-16.7971,7.52983
-26.405,8.52983
-25.405,9.52983
-24.405,7.40528
-23.405,1.55935
-22.405,2.55935
-21.405,3.55935
-20.405,4.55935
-19.405,5.55935
-18.405,6.55935
-17.405,7.55935
-16.405,8.55935
-15.405,9.55935
-14.405,10.5593
-13.8877,11.5593
-12.8877,12.5593
-22.2538,12.5843
-22.7321,13.5843
-21.7321,12.2965
-20.7321,5.78901
-19.7321,6.78901
-18.7321,7.78901
-17.7321,8.78901
-16.7321,9.78901
-15.7321,10.789
-14.7321,4.16728
-15.6,5.16728
-14.6,6.16728
-13.6,5.97584
-12.8009,3.8984
-11.8009,4.8984
-12.1786,5.8984
-17.7261,6.8984
-16.7261,3.08629
-15.7261,3.21081
-14.7261,4.21081
-21.0392,5.21081
-20.0392,6.21081
-19.0392,2.37929
-18.0392,3.37929
-17.0392,4.37929
-23.2858,5.37929
-22.2858,6.37929
-21.2858,7.37929
-20.2983,5.76611
-19.2983,2.6059
-18.2983,3.6059
-17.2983,4.6059
-18.3642,5.6059
-18.0961,5.48092
-17.0961,2.27561
-16.0961,3.27561
-17.8524,4.27561
-18.608,5.27561
-23.6686,6.27561
-22.6686,7.27561
-21.6686,5.32911
-20.6686,1.00305
-20.1417,2.00305
-19.1417,3.00305
-18.1417,4.00305
-17.1417,5.00305
-16.1417,6.00305
-15.1417,2.66106
-14.1417,3.66106
-13.1417,4.66106
-18.4304,5.66106
-21.9688,4.86912
-20.9688,5.64257
-19.9688,6.64257
-18.9688,7.32671
-17.9688,8.32671
-16.9688,9.32671
-15.9688,10.3267
-14.9688,7.61016
-13.9688,8.61016
-12.9688,8.69993
-19.0882,9.69993
-24.9225,10.6999
-23.9225,5.204
-22.9225,6.204
-21.9225,7.204
-20.9225,8.204
-19.9225,9.204
-18.9225,10.1904
-17.9225,7.74497
-20.2365,8.74497
-19.2365,9.74497
-18.2365,1.78061
-17.2365,2.78061
-20.5393,3.78061
-19.5393,4.78061
-18.5393,5.78061
-17.5393,6.78061
-16.5393,7.78061
-15.5393,7.4478
-14.5393,8.4478
-13.5393,9.4478
-12.5393,10.4478
-15.5149,11.4478
-14.5149,1.94931
-13.5149,-3.89265
-15.6019,-2.89265
-14.6019,-1.89265
-17.8928,-0.892647
-16.8928,0.107353
-21.0468,1.10735
-20.0468,2.10735
-19.0468,3.10735
-18.8412,4.10735
-17.8412,5.10735
-20.6096,6.10735
-19.6096,7.10735
-18.6096,8.10735
-17.6096,8.9419
-16.6096,5.35783
-15.6096,6.35783
-14.6096,7.35783
-16.1747,8.35783
-15.1747,0.936924
-14.1747,-0.431117
-13.1747,0.568883
-25.6301,1.56888
-24.6301,2.56888
-23.6301,3.56888
-22.6301,3.53025
-21.6301,4.53025
-20.6301,5.53025
-19.6301,4.38295
-18.6301,5.38295
-17.6301,6.38295
-16.6301,7.38295
-15.6301,8.38295
-21.908,9.38295
-20.908,10.383
-19.908,2.89732
-18.908,3.89732
-17.908,4.41413
-16.908,5.41413
-15.908,6.41413
-14.908,7.41413
-13.908,8.41413
-16.4972,6.04351
-18.9136,7.04351
-17.9136,4.67726
-16.9136,4.21709
-15.9136,5.21709
-14.9136,6.21709
-15.5418,7.21709
