-13.4517,1.12878
-12.6861,1.60899
-21.7019,2.60899
-20.8789,3.60899
-19.8789,1.80824
-18.8789,1.97062
-17.8789,2.31296
-16.8789,3.31296
-15.8789,2.1271
-14.8789,3.09643
-13.8789,2.72044
-18.0577,3.72044
-17.0577,0.781626
-16.0577,0.524038
-15.0577,1.52404
-14.0577,2.52404
-13.0577,3.52404
-12.6554,3.28956
-19.1428,3.9763
-18.1428,1.41823
-17.1428,2.41823
-16.1428,3.41823
-15.1428,1.32283
-14.1428,-0.488462
-20.5822,0.511538
-19.5822,1.51154
-18.5822,2.51154
-17.5822,3.51154
-16.5822,2.95683
-15.5822,-0.000202105
-14.5822,-1.11427
-13.5822,-0.114266
-12.5822,0.885734
-11.5822,1.88573
-14.3167,2.88573
-22.0403,3.88573
-21.0403,1.20543
-20.0403,-1.25639
-19.0403,-0.256389
-18.0403,0.743611
-17.0403,1.74361
-16.0403,2.74361
-17.1105,3.74361
-16.1443,4.26703
-15.1443,3.38364
-14.1443,-0.346981
-19.3939,0.653019
-18.3939,1.65302
-17.3939,2.65302
-16.3939,3.65302
-15.3939,1.96207
-14.3939,1.82102
-13.3939,1.32553
-15.679,2.32553
-18.7176,3.32553
-17.7176,1.05982
-16.7176,2.05982
-15.7176,3.05982
-14.7176,4.05982
-13.7176,3.38058
-12.7176,1.81609
-13.8651,2.81609
-23.0902,3.81609
-22.0902,2.99683
-21.0902,0.771094
-20.0902,1.71293
-19.0902,2.71293
-18.0902,3.71293
-17.0902,1.12434
-16.0902,2.12434
-15.0902,2.7921
-14.0902,3.75244
-13.0902,1.92602
-14.3314,2.9204
-13.3314,1.16197
-12.3314,-0.169005
-11.3314,0.830995
-17.2085,1.831
-21.8336,2.831
-20.836,3.831
-19.836,2.7661
-18.836,0.443441
-17.836,1.44344
-16.836,2.44344
-15.836,3.16368
-17.6318,4.16368
-16.6318,1.31723
-15.6318,0.0488751
-15.2288,1.04888
-14.2288,2.04888
-13.2288,1.32014
-12.2288,2.32014
-18.1856,3.32014
-17.1856,1.9808
-16.1856,2.45007
-15.6944,3.45007
-14.6944,1.75905
-13.6944,0.450641
-12.6944,1.45064
-11.6944,2.45064
-18.3835,3.45064
-17.3835,1.23698
-16.3835,0.269357
-15.3835,1.26936
-14.3835,2.26936
-13.6181,3.26936
-18.5146,4.26936
-17.5146,1.2887
-16.5146,2.2887
-15.5146,3.2887
-14.5146,2.18789
-18.6842,3.18789
-17.6842,2.27208
-16.6842,1.22848
-15.6842,2.22848
-14.6842,3.22848
-19.359,4.22848
-18.359,2.44053
-17.359,1.33495
-16.359,1.5777
-15.359,2.5777
-14.8191,3.5777
-19.8487,4.5777
-18.8487,2.75235
-17.8487,1.6504
-16.8487,2.38649
-15.8487,2.23479
-15.7184,3.23479
-17.6787,4.23479
-16.6787,2.51936
-15.6787,-0.0966721
-14.6787,0.903328
-13.6787,1.90333
-17.7456,2.90333
-16.7456,2.25335
-15.7456,3.07995
-14.7456,0.929106
-13.7456,0.279754
-12.7456,1.27975
-15.0917,2.27975
-19.4749,3.27975
-18.4749,3.92393
-17.4749,0.370908
-16.5424,1.37091
-15.5424,2.37091
-14.5424,3.15309
-13.5424,2.84108
-18.3705,3.84108
-17.3705,0.994087
-16.3705,0.507692
-15.3705,1.50769
-18.9215,2.50769
-17.9215,3.50769
-16.9215,2.00207
-18.9567,3.00207
-17.9567,4.00207
-16.9567,2.91229
-19.0929,3.91229
-18.0929,1.69307
-17.0929,2.69307
-16.0929,3.69307
-15.0929,2.03155
-14.0929,1.81356
-13.0929,2.81356
-18.5048,3.81356
-17.5048,2.04249
-17.2011,3.04249
-16.2011,4.04249
-15.2011,1.18172
-14.9582,2.18172
-13.9582,1.62112
-12.9582,2.62112
-17.935,3.62112
-19.2617,4.62112
-18.2617,3.38793
-17.2617,1.78714
-16.2617,1.89839
-15.2617,2.89839
-14.2617,1.14426
-13.2617,1.48868
-12.2617,2.48868
-11.2617,2.53932
-10.2617,2.32486
-21.2445,3.32486
-20.2445,3.60305
-19.2445,2.45367
-18.2445,0.98621
-17.2445,1.98621
-16.2445,2.98621
-15.2445,2.52247
-14.2445,2.09158
-13.2445,2.25816
-12.2445,1.98489
-18.244,2.98489
-17.244,2.90432
-16.244,1.64652
-17.61,2.64652
-16.61,3.55927
-15.61,1.40849
-14.61,2.40849
